"Time (s)","Illuminance (lx)"
1.249197914E2,4.473225098E2
1.249864500E2,3.803625183E2
1.250531177E2,3.654450073E2
1.251197844E2,3.534975281E2
1.251864460E2,3.392550049E2
1.252531189E2,3.104325256E2
1.253197801E2,2.974725037E2
1.253864467E2,2.974725037E2
1.254531133E2,2.974725037E2
1.255197789E2,2.978775024E2
1.255864422E2,3.034125061E2
1.256531138E2,3.102300110E2
1.257197768E2,3.277125244E2
1.257864432E2,3.458700256E2
1.258531152E2,3.735450134E2
1.259197818E2,4.445550232E2
1.259864396E2,4.925475159E2
1.260531057E2,5.479650269E2
1.261197761E2,5.974425049E2
1.261864360E2,6.682500000E2
1.262531048E2,6.899850464E2
1.263197720E2,6.899850464E2
1.263864331E2,6.899850464E2
1.264531027E2,6.765525513E2
1.265197721E2,6.511725464E2
1.265864317E2,6.187725220E2
1.266531023E2,5.466824951E2
1.267197649E2,5.085450134E2
1.267864302E2,4.708125305E2
1.268530979E2,3.970350037E2
1.269197683E2,3.737475281E2
1.269864274E2,3.595050049E2
1.270530955E2,3.486375122E2
1.271197631E2,3.256200256E2
1.271864271E2,3.134025269E2
1.272530946E2,3.008475037E2
1.273197604E2,2.999700012E2
1.273864266E2,2.999700012E2
1.274530928E2,2.999700012E2
1.275197612E2,3.046950073E2
1.275864205E2,3.179250183E2
1.276530895E2,3.296700134E2
1.277197556E2,3.460725098E2
1.277864195E2,4.077000122E2
1.278530897E2,4.515750122E2
1.279197588E2,5.021325073E2
1.279864153E2,5.528925171E2
1.280530854E2,6.362550049E2
1.281197530E2,6.695325317E2
1.281864140E2,6.946425171E2
1.282530858E2,6.946425171E2
1.283197491E2,6.946425171E2
1.283864151E2,6.833700562E2
1.284530827E2,6.166125488E2
1.285197510E2,5.761125488E2
1.285864139E2,5.354100342E2
1.286530811E2,4.944375305E2
1.287197462E2,4.196475220E2
1.287864100E2,3.880575256E2
1.288530789E2,3.696975098E2
1.289197495E2,3.475575256E2
1.289864121E2,3.368925171E2
1.290530845E2,3.258225098E2
1.291197410E2,3.153600159E2
1.291864057E2,3.004425049E2
1.292530742E2,3.004425049E2
1.293197364E2,3.004425049E2
1.293864054E2,3.080700073E2
1.294530718E2,3.123900146E2
1.295197374E2,3.179250183E2
1.295864029E2,3.291975098E2
1.296530752E2,3.782700195E2
1.297197357E2,4.176900024E2
1.297863995E2,4.622400208E2
1.298530716E2,5.605875244E2
1.299197324E2,6.051375122E2
1.299863960E2,6.415875244E2
1.300530675E2,6.733800049E2
1.301197323E2,6.968025513E2
1.301863961E2,6.968025513E2
1.302530638E2,6.968025513E2
1.303197304E2,6.407100220E2
1.303863980E2,6.038550415E2
1.304530660E2,5.674050293E2
1.305197288E2,5.277150269E2
1.305863893E2,4.513725281E2
1.306530621E2,4.127625122E2
1.307197310E2,3.831300049E2
1.307863901E2,3.580200195E2
1.308530568E2,3.494475098E2
1.309197245E2,3.377700195E2
1.309863896E2,3.245400085E2
1.310530567E2,3.017250061E2
1.311197215E2,2.946375122E2
1.311863841E2,2.946375122E2
1.312530557E2,2.946375122E2
1.313197207E2,2.946375122E2
1.313863831E2,2.974725037E2
1.314530521E2,3.051000061E2
1.315197170E2,3.460725098E2
1.315863831E2,3.906225281E2
1.316530578E2,4.426650085E2
1.317197195E2,5.370975342E2
1.317863782E2,5.852925415E2
1.318530498E2,6.309225464E2
1.319197135E2,6.688575439E2
1.319863781E2,6.997725220E2
1.320530482E2,6.997725220E2
1.321197114E2,6.997725220E2
1.321863774E2,6.539400024E2
1.322530441E2,6.183675537E2
1.323197099E2,5.799600220E2
1.323863718E2,5.420250244E2
1.324530458E2,4.695300293E2
1.325197090E2,4.340925293E2
1.325863717E2,3.998025208E2
1.326530406E2,3.652425232E2
1.327197058E2,3.584250183E2
1.327863680E2,3.499200134E2
1.328530382E2,3.360150146E2
1.329197041E2,3.076650085E2
1.329863655E2,2.955150146E2
1.330530399E2,2.955150146E2
1.331197015E2,2.955150146E2
1.331863651E2,2.978775024E2
1.332530360E2,3.042900085E2
1.333197012E2,3.223800049E2
1.333863630E2,3.396600037E2
1.334530313E2,3.682125244E2
1.335196968E2,4.074300232E2
1.335863593E2,4.916700134E2
1.336530317E2,5.368950195E2
1.337196962E2,5.825250244E2
1.337863597E2,6.543450317E2
1.338530331E2,6.793200073E2
1.339196949E2,6.793200073E2
1.339863591E2,6.793200073E2
1.340530275E2,6.778350220E2
1.341196948E2,6.526575317E2
1.341863542E2,6.191775513E2
1.342530243E2,5.415525513E2
1.343196892E2,5.021325073E2
1.343863521E2,4.650075073E2
1.344530243E2,4.268700256E2
1.345196875E2,3.740175171E2
1.345863526E2,3.633525085E2
1.346530235E2,3.562650146E2
1.347196841E2,3.349350281E2
1.347863472E2,3.206925049E2
1.348530218E2,3.055725098E2
1.349196837E2,2.910599976E2
1.349863469E2,2.842425232E2
1.350530175E2,2.842425232E2
1.351196841E2,2.842425232E2
1.351863448E2,2.999700012E2
1.352530144E2,3.151575012E2
1.353196779E2,3.364875183E2
1.353863414E2,3.707775269E2
1.354530197E2,4.637250061E2
1.355196856E2,5.078700256E2
1.355863396E2,5.494500122E2
1.356530088E2,6.215400391E2
1.357196764E2,6.500925293E2
1.357863380E2,6.727050171E2
1.358530091E2,6.727050171E2
1.359196741E2,6.727050171E2
1.359863368E2,6.565050049E2
1.360530046E2,6.249150391E2
1.361196739E2,5.541750488E2
1.361863345E2,5.181300049E2
1.362530053E2,4.831650085E2
1.363196681E2,4.484025269E2
1.363863333E2,3.842100220E2
1.364530027E2,3.678075256E2
1.365196673E2,3.584250183E2
1.365863302E2,3.341250000E2
