"Time (s)","Illuminance (lx)"
4.087220842E2,3.693600098E3
4.087887554E2,3.733695068E3
4.088554315E2,3.850740234E3
4.089220629E2,3.988912598E3
4.089887297E2,4.021987549E3
4.090554050E2,4.157595215E3
4.091220903E2,4.197217773E3
4.091887542E2,4.246492676E3
4.092553916E2,4.296780273E3
4.093220686E2,4.380817871E3
4.093887352E2,4.380817871E3
4.094554049E2,4.380817871E3
4.095220560E2,4.304272461E3
4.095887445E2,4.304272461E3
4.096553871E2,4.304272461E3
4.097220803E2,4.344772461E3
4.097887461E2,4.591485352E3
4.098554029E2,4.690642578E3
4.099220581E2,4.788720215E3
4.099887187E2,4.788720215E3
4.100553824E2,4.788720215E3
4.101220509E2,4.723852539E3
4.101887414E2,4.723852539E3
4.102554168E2,4.723852539E3
4.103220542E2,4.723852539E3
4.103887135E2,4.758412598E3
4.104553810E2,4.781227539E3
4.105220709E2,4.963747559E3
4.105887374E2,4.963747559E3
4.106553787E2,4.963747559E3
4.107220446E2,4.902322754E3
4.107887151E2,4.790812500E3
4.108553868E2,4.790812500E3
4.109220666E2,4.790812500E3
4.109887251E2,4.857165039E3
4.110553794E2,4.899757812E3
4.111220655E2,4.966920410E3
4.111887057E2,5.102122559E3
4.112553855E2,5.102122559E3
4.113220383E2,5.136885254E3
4.113887045E2,5.150115234E3
4.114553701E2,5.440905273E3
4.115220735E2,5.516235352E3
4.115887236E2,5.532637695E3
4.116554065E2,5.540737793E3
4.117220361E2,5.532637695E3
4.117887002E2,5.540737793E3
4.118553843E2,5.561392578E3
4.119220300E2,5.865885254E3
4.119887237E2,5.876955078E3
4.120553628E2,5.898285156E3
4.121220329E2,5.992717773E3
4.121887162E2,5.992717773E3
4.122553769E2,5.992717773E3
4.123220508E2,5.923260254E3
4.123886935E2,5.678235352E3
4.124553613E2,5.657377930E3
4.125220237E2,5.613030273E3
4.125887215E2,5.252445312E3
4.126553789E2,5.015790039E3
4.127220249E2,4.696785156E3
4.127886910E2,4.591485352E3
4.128553549E2,4.591485352E3
4.129220486E2,4.696785156E3
