"Time (s)","Illuminance (lx)"
5.757622921E1,8.806050415E2
5.764292442E1,9.151650391E2
5.770955619E1,9.995400391E2
5.777621838E1,1.057590088E3
5.784292046E1,1.106595093E3
5.790958036E1,1.142234985E3
5.797622671E1,1.221547607E3
5.804290254E1,1.221547607E3
5.810955744E1,1.221547607E3
5.817621734E1,1.120500000E3
5.824291129E1,9.952875366E2
5.830957650E1,9.174600220E2
5.837620687E1,8.492850342E2
5.844287994E1,8.262000122E2
5.850954432E1,8.262000122E2
5.857621317E1,8.262000122E2
5.864291452E1,9.240750122E2
5.870957765E1,9.549900513E2
5.877620796E1,9.957600098E2
5.884288202E1,1.043077515E3
5.890956161E1,1.132852539E3
5.897621744E1,1.173757568E3
5.904288807E1,1.173757568E3
5.910953994E1,1.173757568E3
5.917620905E1,1.158637573E3
5.924288348E1,1.054822510E3
5.930953546E1,9.290025635E2
5.937621228E1,7.682175293E2
5.944289275E1,7.682175293E2
5.950953577E1,7.682175293E2
5.957619557E1,7.714575195E2
5.964289765E1,8.219475098E2
5.970955520E1,8.467200317E2
5.977619463E1,9.174600220E2
5.984286030E1,9.886725464E2
5.990953598E1,1.056510010E3
5.997620671E1,1.112602539E3
6.004289119E1,1.191712524E3
6.010956994E1,1.191712524E3
6.017619504E1,1.191712524E3
6.024286536E1,1.028767578E3
6.030955332E1,8.984925537E2
6.037620187E1,8.033850098E2
6.044288952E1,7.486425171E2
6.050952588E1,7.315650024E2
6.057618843E1,7.315650024E2
6.064285629E1,7.315650024E2
6.070954932E1,8.452350464E2
6.077619780E1,8.673750610E2
6.084285426E1,9.119250488E2
6.090952650E1,9.676125488E2
6.097618306E1,1.083780029E3
6.104287166E1,1.131570068E3
6.110954025E1,1.131570068E3
6.117617973E1,1.131570068E3
6.124284853E1,1.115775024E3
6.130951911E1,1.011960022E3
6.137617978E1,9.168525391E2
6.144286890E1,8.021025391E2
6.150955182E1,7.724700317E2
6.157617588E1,7.724700317E2
6.164284546E1,7.724700317E2
6.170953411E1,8.206650391E2
6.177618744E1,8.644050293E2
